Receiver time, Accel X,Y,Z, Gyro X,Y,Z, Quaternion W,X,Y,Z, dt(or)index
1375383836245,-225,-380,2067,0,-48,-8,1054936339,135482024,-55870065,136213001,476
1375383836247,-225,-378,2079,-1,-52,-7,1054931388,135502784,-56007340,136174319,481
1375383836247,-229,-372,2068,-6,-50,0,1054926069,135507107,-56143150,136155296,486
1375383836254,-244,-373,2070,-11,-43,7,1054921040,135493478,-56264292,136157817,491
1375383836254,-235,-358,2057,-17,-32,8,1054919301,135459119,-56358777,136166402,496
1375383836258,-243,-362,2050,-14,-23,7,1054918412,135428596,-56425816,136175889,501
1375383836258,-223,-346,2057,-12,-5,6,1054919703,135398126,-56442152,136189417,507
1375383836270,-204,-354,2053,-10,10,4,1054924048,135362963,-56413022,136202779,512
1375383836270,-190,-353,2061,-8,19,2,1054929812,135331282,-56354789,136213727,517
1375383836279,-179,-348,2069,-9,21,2,1054936416,135295527,-56289550,136225074,522
1375383836279,-175,-351,2060,-6,21,3,1054941777,135267083,-56222268,136239590,527
1375383836290,-188,-351,2063,-4,22,1,1054947243,135244785,-56150343,136249060,532
1375383836290,-197,-360,2065,-2,24,-1,1054952889,135227776,-56072921,136254111,537
1375383836301,-200,-359,2071,0,22,-3,1054957527,135221716,-56003066,136252945,542
1375383836301,-201,-369,2053,0,23,-3,1054962317,135215035,-55930741,136252197,547
1375383836310,-208,-374,2070,0,21,-3,1054967090,135207658,-55861801,136250845,552
1375383836310,-212,-372,2065,0,18,-3,1054971353,135201538,-55801870,136248470,558
1375383836321,-229,-378,2060,2,14,-3,1054973751,135205636,-55755509,136244817,563
1375383836321,-231,-369,2070,3,10,-4,1054975286,135215235,-55721704,136237231,568
1375383836333,-243,-374,2055,2,6,-2,1054976002,135221832,-55700510,136233801,573
1375383836333,-213,-360,2061,2,4,-2,1054976170,135230365,-55686501,136229756,578
1375383836336,-213,-363,2076,3,1,-3,1054976400,135240691,-55676741,136221710,583
1375383836336,-214,-362,2065,2,-1,-3,1054976363,135251632,-55672364,136212923,588
1375383836378,-217,-362,2067,1,2,0,1054976357,135255648,-55661644,136213366,593
1375383836378,-209,-356,2059,0,9,2,1054977510,135250824,-55630237,136222056,599
1375383836380,-181,-355,2066,-3,15,3,1054980388,135234675,-55582671,136235222,604
1375383836380,-163,-349,2064,-4,12,6,1054982409,135215655,-55541542,136255226,609
1375383836382,-164,-356,2063,-5,7,7,1054983929,135194608,-55513154,136275909,614
1375383836382,-174,-357,2062,-6,6,8,1054985189,135171849,-55488324,136298837,619
1375383836394,-188,-362,2076,-6,2,10,1054985013,135150545,-55476668,136326070,624
1375383836394,-192,-361,2066,-7,-2,10,1054984103,135131058,-55477687,136352010,629
1375383836400,-190,-361,2051,-7,-3,9,1054983335,135112335,-55481781,136374838,634
1375383836400,-216,-362,2056,-5,-7,10,1054980843,135100979,-55496690,136399295,640
1375383836403,-221,-370,2065,-2,-7,8,1054977751,135098674,-55512847,136418919,645
1375383836403,-225,-378,2067,-1,-14,7,1054973515,135102609,-55548291,136433353,650
1375383836413,-239,-377,2069,-1,-16,6,1054968705,135111530,-55591742,136444017,655
1375383836414,-235,-367,2066,0,-19,5,1054963338,135124503,-55644561,136451137,660
1375383836418,-237,-366,2054,-1,-22,5,1054958549,135131433,-55703426,136457283,665
1375383836418,-222,-358,2051,-1,-22,4,1054953553,135141957,-55764757,136460433,670
1375383836427,-221,-353,2069,1,-23,2,1054948653,135157696,-55825782,136457774,675
1375383836427,-214,-354,2064,1,-24,1,1054944123,135172781,-55888963,136451990,680
1375383836448,-200,-360,2073,1,-27,1,1054939179,135189124,-55959740,136445015,685
1375383836448,-195,-355,2066,2,-28,1,1054933827,135208872,-56031015,136437579,691
1375383836457,-183,-352,2056,0,-30,0,1054929340,135223421,-56107812,136426290,696
1375383836457,-168,-353,2072,-1,-34,0,1054924726,135236394,-56194898,136413268,701
1375383836458,-168,-360,2072,-1,-40,1,1054919054,135250812,-56297122,136400686,706
1375383836459,-176,-360,2053,-3,-48,2,1054912952,135260013,-56420290,136387864,711
1375383836473,-192,-355,2064,-5,-56,5,1054905100,135266733,-56568888,136380374,716
1375383836473,-199,-364,2066,-5,-60,5,1054896584,135274189,-56730530,136371705,721
1375383836478,-205,-367,2067,-5,-64,5,1054887267,135284188,-56903992,136361586,726
1375383836478,-221,-374,2059,-5,-63,8,1054876898,135293765,-57076298,136360292,732
1375383836490,-238,-379,2070,-7,-65,8,1054866635,135299732,-57256779,136358098,737
1375383836491,-255,-379,2062,-9,-56,11,1054857172,135296831,-57415518,136367438,742
1375383836526,-262,-369,2068,-13,-49,12,1054849633,135280474,-57558482,136381708,747
1375383836526,-256,-360,2051,-8,-40,9,1054842837,135274090,-57674134,136391748,752
1375383836537,-240,-357,2052,-5,-37,3,1054837692,135275342,-57777700,136386468,757
1375383836537,-221,-351,2062,-1,-32,-1,1054833013,135289199,-57864824,136371970,762
1375383836549,-224,-357,2068,2,-32,-4,1054828656,135310662,-57947410,136349313,767
1375383836549,-223,-362,2064,3,-30,-4,1054824163,135334761,-58024154,136327508,772
1375383836551,-207,-350,2062,4,-30,-5,1054819599,135362510,-58099982,136302975,778
1375383836551,-196,-354,2059,6,-25,-7,1054816120,135392782,-58158579,136274839,783
1375383836558,-183,-348,2063,6,-21,-6,1054812944,135421846,-58204913,136250761,788
1375383836558,-184,-348,2069,5,-19,-5,1054810304,135446197,-58244808,136229946,793
1375383836560,-191,-359,2067,5,-20,-6,1054807889,135470880,-58287175,136205976,798
1375383836560,-199,-364,2074,4,-23,-4,1054804422,135494974,-58339716,136186362,803
1375383836563,-203,-363,2066,1,-23,-3,1054801562,135510958,-58394469,136169150,808
1375383836563,-215,-363,2079,-1,-25,0,1054798475,135518581,-58454782,136159592,813
1375383836568,-227,-368,2055,-3,-15,1,1054797242,135516565,-58489339,136156308,818
1375383836568,-252,-372,2071,-5,-13,2,1054796383,135509540,-58521029,136156335,824
1375383836606,-253,-367,2053,-7,-3,2,1054797572,135493594,-58528078,136159962,829
1375383836606,-263,-374,2049,-4,6,0,1054800138,135480298,-58508840,136161584,834
1375383836608,-256,-364,2050,-4,15,2,1054803168,135464520,-58466193,136172131,839
1375383836608,-237,-360,2055,-4,25,3,1054807591,135443659,-58395149,136189107,844
1375383836614,-244,-358,2058,-6,37,4,1054814494,135411799,-58289222,136212701,849
1375383836614,-241,-364,2065,-8,50,5,1054823720,135369231,-58148754,136243602,854
1375383836620,-225,-356,2061,-11,63,4,1054836354,135314147,-57972005,136275820,859
1375383836620,-224,-351,2071,-10,77,5,1054850623,135255622,-57754264,136315918,864
1375383836625,-211,-347,2066,-12,92,5,1054867970,135185146,-57495051,136361159,870
1375383836625,-188,-345,2050,-10,104,3,1054887229,135115768,-57199366,136405275,875
1375383836627,-178,-355,2048,-14,108,5,1054907889,135033361,-56892219,136455546,880
1375383836628,-187,-359,2059,-14,105,4,1054928312,134953335,-56591928,136501693,885
1375383836639,-202,-364,2071,-13,103,4,1054947878,134877136,-56297913,136547364,890
1375383836639,-194,-356,2057,-14,103,2,1054968269,134798886,-56005259,136587429,895
1375383836649,-206,-364,2063,-14,98,3,1054987573,134721711,-55726501,136628481,900
1375383836649,-202,-368,2068,-14,96,0,1055007387,134646667,-55453657,136660475,906
1375383836660,-216,-372,2072,-13,92,1,1055025811,134576037,-55191563,136693907,911
1375383836660,-227,-375,2079,-14,87,3,1055042881,134504696,-54946300,136731176,916
1375383836670,-234,-366,2060,-18,85,5,1055060175,134422874,-54710140,136772891,921
1375383836670,-222,-365,2063,-15,79,4,1055075779,134351462,-54490741,136810263,926
1375383836681,-219,-363,2075,-13,77,5,1055090096,134285911,-54275224,136849877,931
1375383836681,-204,-348,2070,-12,74,3,1055104400,134223939,-54066685,136882935,936
1375383836693,-198,-361,2056,-10,70,2,1055118041,134167387,-53866904,136911991,941
1375383836693,-196,-347,2056,-10,65,3,1055130381,134114421,-53680849,136941858,946
1375383836699,-183,-354,2068,-9,57,3,1055141379,134065523,-53516998,136969129,951
1375383836699,-165,-345,2070,-7,49,4,1055150213,134025327,-53373494,136996406,957
1375383836708,-164,-356,2079,-7,44,4,1055158607,133985600,-53242061,137021752,962
1375383836708,-161,-350,2069,-10,42,5,1055167307,133939065,-53117345,137048658,967
1375383836717,-170,-347,2063,-10,40,7,1055175032,133892553,-52998883,137080488,972
1375383836717,-178,-353,2069,-9,35,6,1055181965,133850792,-52895021,137108017,977
1375383836729,-186,-356,2068,-5,30,3,1055187719,133823178,-52803522,137125953,982
1375383836729,-187,-362,2070,-4,23,2,1055192367,133801581,-52731947,137138806,987
1375383836786,-190,-367,2062,-3,20,2,1055196151,133784564,-52668466,137150689,992
1375383836786,-214,-370,2061,-5,15,3,1055199446,133764497,-52620525,137163311,997
1375383836789,-226,-367,2072,-4,14,2,1055202333,133748476,-52577563,137173201,1003
1375383836789,-235,-367,2071,-3,11,1,1055204777,133735986,-52543706,137179552,1008
1375383836794,-219,-365,2070,0,9,0,1055206145,133732959,-52515135,137182922,1013
1375383836794,-215,-358,2072,1,8,-1,1055207058,133735996,-52489220,137182855,1018
1375383836796,-203,-358,2065,3,7,-3,1055207985,133744352,-52464298,137177109,1023
1375383836796,-201,-358,2081,3,7,-1,1055208264,133752471,-52438732,137176820,1028
1375383836799,-203,-356,2066,2,10,1,1055208675,133755887,-52405394,137183064,1033
1375383836799,-187,-356,2066,0,13,1,1055210157,133752831,-52364827,137190137,1038
1375383836805,-187,-352,2063,-1,17,3,1055212467,133741830,-52309733,137204120,1044
1375383836805,-180,-333,2076,-3,22,3,1055216217,133723003,-52241451,137219644,1049
1375383836819,-168,-352,2070,-3,30,2,1055221803,133698662,-52149690,137235307,1054
1375383836819,-166,-353,2070,-5,36,0,1055229494,133669060,-52039421,137246863,1059
1375383836821,-187,-355,2066,-4,41,0,1055237509,133640547,-51914530,137260306,1064
1375383836821,-180,-362,2070,-3,47,-2,1055246463,133613588,-51774318,137270666,1069
1375383836827,-188,-360,2062,-4,53,-1,1055256201,133582109,-51617020,137285680,1074
1375383836827,-193,-360,2060,-6,57,-2,1055267449,133543816,-51450030,137299160,1079
1375383836832,-201,-372,2067,-7,63,1,1055278684,133500255,-51268321,137323139,1084
1375383836832,-210,-366,2068,-12,68,2,1055291771,133442015,-51075513,137351025,1090
1375383836838,-219,-366,2070,-12,72,3,1055304983,133381587,-50873095,137383329,1095
1375383836838,-215,-370,2067,-12,70,3,1055317797,133321983,-50677463,137415050,1100
1375383836850,-208,-359,2071,-12,68,3,1055330266,133263645,-50487029,137445973,1105
1375383836851,-198,-357,2064,-15,69,4,1055343744,133194882,-50294626,137479676,1110
1375383836856,-195,-351,2067,-14,68,5,1055356406,133129028,-50104017,137515855,1115
1375383836856,-186,-352,2064,-15,66,5,1055369226,133060284,-49919193,137551215,1120
1375383836895,-187,-348,2077,-15,66,6,1055381690,132991522,-49733739,137589258,1125
1375383836895,-170,-351,2070,-14,69,4,1055394979,132923915,-49538912,137622937,1130
1375383836902,-161,-346,2070,-12,69,2,1055408330,132862553,-49340705,137651004,1136
1375383836902,-148,-341,2064,-10,71,2,1055421332,132805389,-49135235,137679973,1141
1375383836906,-159,-346,2078,-8,69,-1,1055434571,132754404,-48932269,137699939,1146
1375383836906,-166,-350,2069,-7,71,-2,1055447927,132705973,-48724152,137718046,1151
1375383836909,-166,-360,2059,-5,77,-4,1055461880,132662086,-48498710,137732968,1156
1375383836909,-165,-360,2058,-5,77,-4,1055475604,132619700,-48273316,137747798,1161
1375383836917,-173,-359,2062,-5,74,-5,1055489258,132578576,-48056003,137758751,1166
1375383836917,-181,-360,2061,-8,74,-4,1055503507,132528782,-47841193,137772257,1171
1375383836923,-197,-367,2048,-7,73,-3,1055516765,132482320,-47630249,137788453,1176
1375383836923,-199,-366,2063,-9,74,-2,1055530148,132431206,-47419644,137807709,1182
1375383836931,-201,-368,2065,-7,69,-4,1055542935,132387282,-47221856,137819883,1187
1375383836931,-188,-359,2077,-7,66,-4,1055555265,132344684,-47032784,137831015,1192
1375383836943,-186,-360,2069,-6,61,-2,1055566123,132304891,-46856649,137846054,1197
1375383836943,-181,-359,2069,-5,56,-1,1055575574,132269967,-46694467,137862234,1202
1375383836946,-181,-359,2058,-5,56,0,1055584682,132234745,-46532128,137881173,1207
1375383836946,-166,-348,2081,-6,58,0,1055594310,132196324,-46364729,137900692,1212
1375383836987,-164,-345,2068,-6,56,0,1055604028,132156450,-46201162,137919424,1217
1375383836987,-142,-347,2068,-5,57,0,1055613484,132119044,-46034442,137938629,1223
1375383836990,-137,-349,2080,-5,56,1,1055622585,132081824,-45868264,137959987,1228
1375383836990,-133,-346,2071,-5,56,0,1055632086,132044549,-45701049,137978460,1233
1375383836996,-147,-358,2073,-4,54,-2,1055641730,132010938,-45538128,137990703,1238
1375383836996,-161,-350,2062,-2,54,-2,1055650370,131984524,-45376024,138003276,1243
1375383837007,-157,-361,2070,-4,53,-2,1055659496,131952447,-45219496,138015516,1248
1375383837007,-159,-369,2071,-6,55,-1,1055669093,131914912,-45057752,138030888,1253
1375383837010,-160,-369,2061,-10,55,1,1055679211,131866854,-44898355,138051365,1258
1375383837010,-178,-364,2070,-9,51,3,1055687682,131823174,-44750841,138076194,1263
1375383837012,-187,-361,2058,-11,44,5,1055695205,131775623,-44626695,138104247,1269
1375383837012,-190,-367,2054,-8,38,5,1055700852,131738869,-44519640,138130696,1274
1375383837021,-178,-359,2066,-7,32,3,1055706036,131708261,-44428737,138149525,1279
1375383837021,-173,-354,2066,-5,27,4,1055709804,131683535,-44350112,138169568,1284
1375383837029,-172,-347,2074,-8,24,5,1055713999,131650709,-44280892,138190997,1289
1375383837030,-171,-355,2063,-7,21,5,1055717611,131620733,-44219690,138211547,1294
1375383837036,-166,-338,2070,-7,19,5,1055720841,131592770,-44163993,138231309,1299
1375383837037,-153,-343,2071,-5,16,3,1055724038,131569492,-44114934,138244721,1304
1375383837046,-137,-335,2085,-3,13,3,1055726227,131553329,-44071924,138257100,1309
1375383837046,-133,-343,2060,-2,10,3,1055728008,131539498,-44035056,138268411,1315
1375383837087,-134,-340,2071,-4,7,3,1055729963,131522793,-44007005,138278301,1320
1375383837087,-145,-354,2072,-3,7,4,1055731272,131508121,-43979012,138291166,1325
1375383837092,-149,-350,2072,-5,11,4,1055733476,131488146,-43941608,138305225,1330
1375383837092,-159,-349,2076,-4,13,3,1055735945,131469957,-43898433,138317380,1335
1375383837098,-154,-354,2072,-5,13,3,1055738703,131448870,-43856839,138329565,1340
1375383837098,-156,-358,2067,-4,11,3,1055740835,131431983,-43819868,138341056,1345
1375383837104,-175,-361,2073,-4,10,1,1055743495,131416358,-43785250,138346564,1350
1375383837104,-187,-365,2060,-4,10,0,1055746342,131401305,-43752494,138349492,1356
1375383837111,-195,-367,2065,-5,11,0,1055749446,131384113,-43718830,138352775,1361
1375383837112,-196,-363,2061,-4,10,0,1055752006,131370313,-43688512,138355919,1366
1375383837120,-188,-358,2069,-3,11,0,1055754357,131358622,-43655260,138359577,1371
1375383837120,-180,-358,2063,-2,11,0,1055756520,131348804,-43620691,138363293,1376
1375383837122,-166,-348,2075,-3,14,-1,1055759792,131335254,-43576810,138365023,1381
1375383837123,-172,-350,2077,-2,19,0,1055763218,131320821,-43517226,138371336,1386
1375383837126,-159,-345,2066,-5,25,0,1055768311,131296012,-43442583,138379467,1391
1375383837126,-147,-343,2063,-8,29,2,1055774300,131260625,-43357151,138394139,1396
1375383837168,-145,-335,2058,-9,30,0,1055781594,131221986,-43267225,138403281,1402
1375383837168,-143,-340,2078,-11,39,-1,1055791076,131173713,-43152369,138412570,1407
1375383837170,-138,-348,2077,-13,46,-2,1055802439,131117341,-43017750,138421205,1412
1375383837170,-160,-347,2060,-18,53,-4,1055816993,131045492,-42863927,138425956,1417
1375383837176,-156,-350,2063,-17,56,-6,1055831999,130976315,-42703532,138426544,1422
1375383837176,-158,-353,2076,-16,58,-8,1055847591,130909680,-42535960,138422246,1427
1375383837179,-161,-356,2068,-16,63,-8,1055863704,130841229,-42354478,138419704,1432
1375383837179,-175,-357,2058,-15,66,-10,1055880403,130775377,-42163974,138412712,1437
1375383837181,-176,-363,2068,-13,70,-13,1055897742,130714657,-41962314,138399080,1442
1375383837181,-191,-360,2075,-12,71,-13,1055914748,130656836,-41757499,138385882,1448
1375383837188,-186,-358,2077,-13,74,-12,1055931956,130594662,-41546873,138376665,1453
1375383837188,-186,-357,2079,-12,75,-14,1055949683,130534811,-41331883,138362240,1458
1375383837194,-172,-348,2078,-16,78,-12,1055968358,130462233,-41110733,138354057,1463
1375383837194,-172,-342,2071,-13,80,-13,1055986743,130396257,-40881079,138343978,1468
1375383837204,-166,-347,2085,-15,82,-15,1056006762,130323662,-40646125,138328804,1473
1375383837204,-149,-346,2070,-14,85,-18,1056027835,130253220,-40400497,138306233,1478
1375383837222,-149,-346,2074,-13,89,-20,1056049746,130184441,-40140771,138279311,1483
1375383837222,-126,-346,2072,-14,92,-21,1056072627,130111760,-39872722,138250518,1489
1375383837227,-123,-337,2070,-17,94,-23,1056097589,130029874,-39596818,138216172,1494
1375383837227,-111,-334,2056,-18,95,-25,1056123780,129944000,-39317722,138176478,1499
1375383837236,-118,-340,2070,-13,88,-27,1056148236,129874892,-39054640,138129124,1504
1375383837236,-124,-350,2056,-10,81,-29,1056171507,129817432,-38810208,138074094,1509
1375383837246,-129,-353,2067,-7,74,-30,1056193086,129772794,-38584825,138014139,1514
1375383837247,-124,-357,2056,-6,70,-29,1056213448,129732456,-38371245,137955773,1519
1375383837257,-134,-357,2072,-4,58,-28,1056231421,129702791,-38190560,137896181,1524
1375383837258,-142,-356,2078,0,48,-27,1056246575,129687632,-38038050,137836504,1529
1375383837269,-153,-375,2077,1,44,-25,1056259743,129679556,-37900579,137781053,1535
1375383837269,-155,-357,2073,0,36,-24,1056272171,129670765,-37784975,137725798,1540
1375383837279,-147,-350,2077,0,32,-20,1056282912,129661052,-37682647,137680589,1545
1375383837279,-145,-355,2075,1,26,-20,1056292416,129658472,-37598443,137633119,1550
1375383837289,-137,-352,2068,0,25,-17,1056300998,129653768,-37518189,137593580,1555
1375383837289,-131,-347,2075,0,22,-15,1056309058,129646520,-37443799,137558794,1560
1375383837300,-127,-335,2077,-1,24,-12,1056316693,129634544,-37364519,137533006,1565
1375383837300,-113,-340,2084,-2,25,-7,1056323126,129617356,-37284259,137521575,1570
1375383837307,-105,-352,2081,-3,27,-3,1056328700,129596418,-37198315,137521769,1575
1375383837307,-89,-339,2072,-11,27,3,1056334722,129553786,-37116265,137537849,1581
1375383837322,-96,-338,2068,-14,24,8,1056339896,129501833,-37043868,137566551,1586
1375383837323,-110,-344,2078,-14,19,9,1056344142,129451740,-36986819,137596444,1591
1375383837336,-124,-345,2069,-12,16,9,1056347245,129409018,-36939020,137625646,1596
1375383837336,-131,-353,2062,-11,10,8,1056349616,129372013,-36909173,137650243,1601
1375383837345,-130,-352,2076,-9,9,9,1056350643,129342178,-36882539,137677532,1606
1375383837345,-140,-356,2071,-11,6,10,1056351768,129307190,-36865211,137706408,1611
1375383837348,-152,-366,2055,-10,1,10,1056351904,129277632,-36862780,137733760,1616
1375383837348,-159,-360,2071,-11,-2,10,1056351460,129251021,-36870213,137760152,1622
1375383837358,-160,-355,2075,-11,-5,11,1056350436,129224345,-36887242,137788472,1627
1375383837358,-151,-355,2074,-10,-11,13,1056347812,129201804,-36921635,137820503,1632
1375383837368,-151,-342,2070,-10,-13,14,1056344689,129179811,-36960893,137854537,1637
1375383837368,-143,-344,2078,-9,-16,13,1056341441,129160417,-37008110,137884920,1642
1375383837404,-142,-347,2069,-7,-17,13,1056337472,129146914,-37056307,137915034,1647
1375383837404,-133,-343,2072,-4,-17,11,1056333137,129142659,-37102591,137939771,1652
1375383837413,-118,-339,2084,-2,-19,10,1056328416,129144175,-37152346,137961116,1657
1375383837413,-110,-337,2083,-1,-21,10,1056323365,129148194,-37205476,137981705,1662
1375383837415,-108,-331,2079,1,-21,10,1056317266,129160694,-37259359,138002153,1668
1375383837415,-105,-331,2064,2,-24,10,1056310602,129176479,-37321177,138021683,1673
1375383837424,-108,-334,2058,4,-25,9,1056303482,129198746,-37384459,138038203,1678
1375383837424,-107,-344,2062,3,-28,10,1056295953,129219768,-37457224,138056414,1683
1375383837426,-118,-346,2076,7,-30,11,1056286371,129253721,-37534126,138077052,1688
1375383837426,-123,-348,2079,6,-31,11,1056276972,129285196,-37615353,138097379,1693
1375383837435,-130,-354,2077,8,-32,12,1056266360,129322769,-37699507,138120422,1698
1375383837435,-151,-357,2067,5,-33,16,1056255065,129352721,-37789677,138154109,1703
1375383837439,-170,-361,2070,5,-36,17,1056242851,129384613,-37891171,138189820,1708
1375383837439,-171,-359,2059,4,-35,18,1056230518,129413866,-37992727,138228803,1714
1375383837448,-176,-362,2077,5,-39,17,1056217771,129447591,-38105017,138263711,1719
1375383837448,-152,-351,2074,6,-39,17,1056204662,129484009,-38217281,138298764,1724
1375383837458,-157,-345,2062,4,-38,18,1056192288,129512748,-38325050,138336530,1729
1375383837458,-153,-341,2080,4,-40,18,1056179692,129541922,-38439202,138373707,1734
1375383837468,-144,-341,2077,4,-43,16,1056167668,129571327,-38560467,138404202,1739
1375383837468,-139,-342,2077,6,-46,14,1056155433,129607612,-38687611,138428112,1744
1375383837475,-129,-339,2074,6,-48,12,1056143745,129644866,-38818999,138445621,1749
1375383837475,-113,-338,2074,8,-51,10,1056131887,129688623,-38956191,138456556,1755
1375383837514,-117,-336,2069,10,-55,9,1056119420,129739210,-39101553,138463288,1760
1375383837514,-115,-340,2069,9,-52,8,1056107939,129785921,-39238991,138468197,1765
1375383837516,-128,-337,2074,11,-50,5,1056097035,129838254,-39368647,138465499,1770
1375383837516,-132,-350,2064,12,-50,6,1056085359,129892950,-39499800,138465909,1775
1375383837519,-134,-349,2074,15,-53,4,1056072814,129959262,-39637881,138459904,1780
1375383837519,-142,-352,2065,20,-57,3,1056058505,130040795,-39785122,138450260,1785
1375383837525,-150,-351,2076,21,-65,3,1056042842,130128782,-39955422,138438016,1790
1375383837525,-164,-359,2070,28,-72,2,1056024339,130238765,-40143284,138421386,1795
1375383837530,-168,-358,2070,32,-75,4,1056003115,130362154,-40340326,138409869,1800
1375383837530,-164,-359,2077,33,-76,9,1055979536,130488055,-40541950,138412219,1806
1375383837538,-169,-363,2093,31,-79,14,1055954491,130608680,-40753812,138427297,1811
1375383837538,-165,-366,2071,27,-74,18,1055929838,130715782,-40954761,138454953,1816
1375383837548,-166,-362,2068,19,-65,26,1055905877,130797086,-41135697,138507259,1821
1375383837549,-185,-361,2067,9,-53,31,1055884877,130844880,-41288441,138576740,1826
1375383837558,-177,-351,2078,4,-38,29,1055867844,130873456,-41402405,138645525,1831
1375383837558,-155,-339,2070,-1,-21,27,1055855856,130877092,-41466306,138714272,1836
1375383837565,-153,-343,2079,1,-15,22,1055845523,130886367,-41510868,138770830,1841
1375383837565,-141,-344,2057,1,-4,17,1055838254,130892304,-41522334,138817104,1846
1375383837604,-149,-344,2071,1,0,14,1055832882,130894879,-41520601,138856045,1852
1375383837604,-153,-351,2065,2,8,11,1055829144,130897338,-41495795,138889564,1857
1375383837606,-145,-342,2063,5,10,6,1055826281,130909109,-41462946,138910044,1862
1375383837606,-146,-348,2065,6,9,3,1055824241,130923265,-41430709,138921820,1867
1375383837609,-157,-351,2073,6,9,0,1055823233,130938412,-41397441,138925127,1872
1375383837609,-160,-367,2075,7,9,-2,1055822516,130956859,-41364332,138923049,1877
1375383837615,-178,-364,2064,6,7,-4,1055822443,130975324,-41336607,138914447,1882
1375383837615,-185,-365,2059,8,4,-6,1055821927,131000965,-41318235,138899659,1888
1375383837621,-177,-358,2059,7,2,-5,1055821078,131024779,-41307095,138886959,1893
1375383837621,-173,-358,2082,5,-4,-3,1055819336,131046823,-41313048,138877633,1898
1375383837626,-165,-345,2063,5,-9,-4,1055817539,131070073,-41332008,138863708,1903
1375383837626,-159,-347,2079,6,-12,-4,1055815223,131096142,-41358454,138848838,1908
1375383837663,-158,-348,2071,5,-15,-3,1055812644,131120058,-41393128,138835533,1913
1375383837663,-148,-349,2068,6,-16,-1,1055808830,131147265,-41430863,138827584,1918
1375383837664,-147,-350,2077,5,-21,-2,1055805242,131173667,-41481456,138814819,1923
1375383837664,-129,-343,2064,4,-17,-2,1055802477,131195601,-41520922,138803322,1928
1375383837671,-124,-346,2072,1,-14,3,1055799433,131206726,-41552847,138806409,1934
1375383837672,-138,-345,2068,-2,-11,4,1055797895,131205054,-41574603,138813172,1939
1375383837674,-138,-356,2066,-5,-6,5,1055797469,131193190,-41585503,138824355,1944
1375383837674,-159,-351,2071,-7,-3,4,1055798293,131176073,-41588181,138833457,1949
1375383837676,-142,-360,2074,-5,2,3,1055799600,131159599,-41578668,138841932,1954
1375383837676,-161,-358,2069,-5,4,2,1055801534,131143237,-41560939,138847990,1959
1375383837689,-160,-361,2059,-5,10,1,1055804347,131124961,-41528388,138853603,1964
1375383837689,-175,-361,2068,-5,12,0,1055807677,131106705,-41489801,138857059,1969
1375383837693,-188,-361,2070,-5,15,-2,1055811985,131087517,-41443836,138856147,1974
1375383837693,-191,-360,2073,-2,13,-5,1055816029,131077972,-41402920,138846609,1979
1375383837730,-173,-356,2066,-2,14,-5,1055820180,131067899,-41359568,138837474,1985
1375383837730,-171,-357,2070,-1,10,-6,1055824081,131061707,-41324715,138824032,1990
1375383837732,-152,-352,2068,-1,9,-7,1055828259,131055968,-41292046,138807398,1995
1375383837732,-156,-343,2068,0,6,-8,1055831880,131056637,-41267350,138786564,2000
1375383837739,-149,-345,2066,1,3,-8,1055834904,131060217,-41251373,138764925,2005
1375383837739,-139,-345,2075,-1,-3,-8,1055837641,131063397,-41251781,138740971,2010
1375383837741,-116,-334,2072,0,-3,-6,1055839409,131068754,-41251221,138722621,2015
1375383837741,-116,-339,2073,1,-6,-6,1055840819,131076483,-41256151,138703117,2020
1375383837745,-119,-346,2062,-1,-3,-2,1055842178,131074417,-41252242,138695885,2026
1375383837745,-143,-351,2055,-3,-1,0,1055843557,131066970,-41244496,138694730,2031
1375383837756,-142,-349,2071,-3,6,-1,1055846130,131055386,-41219986,138693374,2036
1375383837756,-141,-361,2081,-3,10,-1,1055849238,131041602,-41184004,138693427,2041
1375383837766,-140,-364,2079,-5,15,-2,1055853852,131021574,-41133949,138692086,2046
1375383837766,-157,-361,2060,-7,18,-1,1055859077,130995114,-41076418,138694347,2051
1375383837776,-178,-362,2068,-6,21,-2,1055864467,130970936,-41012054,138695198,2056
1375383837777,-183,-365,2069,-5,23,-4,1055870303,130949244,-40943491,138691512,2061
1375383837786,-190,-364,2076,-5,23,-6,1055876793,130928179,-40874812,138682248,2066
1375383837786,-174,-355,2068,-4,25,-6,1055883126,130908972,-40800976,138673900,2072
1375383837797,-170,-350,2066,-3,23,-7,1055889471,130892374,-40730369,138662011,2077
1375383837797,-163,-343,2067,-3,21,-9,1055896420,130876148,-40664344,138643792,2082
1375383837807,-156,-348,2077,-3,21,-8,1055903144,130858861,-40597961,138628354,2087
1375383837807,-153,-345,2078,-1,17,-10,1055909502,130849095,-40540398,138605987,2092
1375383837819,-142,-339,2065,0,19,-10,1055915789,130840978,-40476549,138584413,2097
1375383837819,-126,-339,2068,0,15,-12,1055922493,130834073,-40422170,138555720,2102
1375383837829,-117,-341,2061,0,16,-12,1055929442,130826482,-40363037,138527165,2107
1375383837829,-125,-336,2070,0,18,-13,1055936533,130821760,-40299343,138496116,2112
1375383837835,-118,-345,2066,0,21,-14,1055944342,130815296,-40227874,138463457,2118
1375383837835,-140,-351,2068,1,19,-13,1055951137,130813360,-40161078,138432853,2123
